x[m]    y[m]    z[m]    dx/ds    dy/ds    dz/ds    Bx[T]    By[T]    Bz[T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
0		0		-0.6		0		0		1		0		-1.83085989257756E-03		0
-9.1480007567634E-11		0		-0.599		-1.82960511892969E-07		0		0.999999999999983		0		-1.83088971867267E-03		0
-3.65922642977752E-10		0		-0.598		-3.6592588136138E-07		0		0.999999999999933		0		-1.83095711134029E-03		0
-8.23334640835032E-10		0		-0.597		-5.48899862463708E-07		0		0.999999999999849		0		-1.83106207058047E-03		0
-1.46372648980263E-09		0		-0.596		-7.31886209258432E-07		0		0.999999999999732		0		-1.83120459639323E-03		0
-2.28711243260219E-09		0		-0.595000000000001		-9.14888675804036E-07		0		0.999999999999582		0		-1.83138468877862E-03		0
-3.29351046601383E-09		0		-0.594000000000001		-1.09791101615901E-06		0		0.999999999999397		0		-1.83160234773668E-03		0
-4.48294234087615E-09		0		-0.593000000000002		-1.28095698438183E-06		0		0.99999999999918		0		-1.83185757326744E-03		0
-5.85543356208628E-09		0		-0.592000000000003		-1.46403033453101E-06		0		0.999999999998928		0		-1.83215036537095E-03		0
-7.4110133885998E-09		0		-0.591000000000004		-1.64713482066504E-06		0		0.999999999998644		0		-1.83248072404724E-03		0
-9.14971483343082E-09		0		-0.590000000000006		-1.83027419684243E-06		0		0.999999999998325		0		-1.83284864929634E-03		0
-1.10715746636519E-08		0		-0.589000000000008		-2.01345221712167E-06		0		0.999999999997973		0		-1.83325414111831E-03		0
-1.31766334003943E-08		0		-0.58800000000001		-2.19667263556128E-06		0		0.999999999997587		0		-1.83369719951318E-03		0
-1.54649353188475E-08		0		-0.587000000000012		-2.37993920621977E-06		0		0.999999999997168		0		-1.83417782448098E-03		0
-1.79365284482596E-08		0		-0.586000000000016		-2.56325568315567E-06		0		0.999999999996715		0		-1.83469601602175E-03		0
-2.05914645719374E-08		0		-0.585000000000019		-2.74662582042748E-06		0		0.999999999996228		0		-1.83525177413554E-03		0
-2.34297992272461E-08		0		-0.584000000000023		-2.93005337209375E-06		0		0.999999999995708		0		-1.83584509882238E-03		0
-2.64515917056093E-08		0		-0.583000000000028		-3.11354209221299E-06		0		0.999999999995153		0		-1.83647599008232E-03		0
-2.96569050525092E-08		0		-0.582000000000033		-3.29709573484374E-06		0		0.999999999994565		0		-1.83714444791538E-03		0
-3.30458060674867E-08		0		-0.581000000000038		-3.48071805404453E-06		0		0.999999999993943		0		-1.83785047232161E-03		0
-3.66183653041411E-08		0		-0.580000000000045		-3.66441280387392E-06		0		0.999999999993286		0		-1.83859406330105E-03		0
-4.03746570701303E-08		0		-0.579000000000052		-3.84818373839043E-06		0		0.999999999992596		0		-1.83937522085374E-03		0
-4.43147594271706E-08		0		-0.57800000000006		-4.03203461165263E-06		0		0.999999999991872		0		-1.84019394497972E-03		0
-4.8438754191037E-08		0		-0.577000000000068		-4.21596917771906E-06		0		0.999999999991113		0		-1.84105023567901E-03		0
-5.2746726931563E-08		0		-0.576000000000078		-4.39999119064828E-06		0		0.99999999999032		0		-1.84194409295168E-03		0
-5.72387669726406E-08		0		-0.575000000000088		-4.58410440449885E-06		0		0.999999999989493		0		-1.84287551679774E-03		0
-6.19149673922206E-08		0		-0.574000000000099		-4.76831257332933E-06		0		0.999999999988632		0		-1.84384450721725E-03		0
-6.67754250223121E-08		0		-0.57300000000011		-4.9526194511983E-06		0		0.999999999987736		0		-1.84485106421024E-03		0
-7.18202404489829E-08		0		-0.572000000000123		-5.13702879216432E-06		0		0.999999999986806		0		-1.84589518777676E-03		0
-7.70494973441737E-08		-2.6909835129754E-29		-0.571000000000137		-5.32149282584539E-06		-6.4626545241413E-26		0.999999999985841		4.4943362497108E-22		-1.84636517058518E-03		-4.17007019647315E-20
-8.24632633585924E-08		-1.03948044232224E-28		-0.570000000000151		-5.50605816154347E-06		-8.52163051642118E-26		0.999999999984842		1.46345596785681E-22		-1.84750347112831E-03		-1.43920927114424E-20
-8.8061652243548E-08		-1.96414797415315E-28		-0.569000000000167		-5.69073922610344E-06		-9.41082009860149E-26		0.999999999983808		-4.76266579773151E-22		-0.001848681350108		0
-9.38447817054551E-08		-2.8963881713849E-28		-0.568000000000184		-5.875539974631E-06		-9.87241469908211E-26		0.999999999982739		-1.85885786340381E-22		-1.8498988075241E-03		0
-9.98127734058344E-08		-3.9978017224916E-28		-0.567000000000202		-6.06046436223182E-06		-1.36721943058609E-25		0.999999999981635		9.96957091153782E-22		-1.85115584337645E-03		-1.1636290509943E-19
-1.05965752961312E-07		-5.69475530942019E-28		-0.566000000000221		-6.24551634401155E-06		-1.92690527054596E-25		0.999999999980497		2.64966074806202E-22		-1.8524524576649E-03		-3.27190551956598E-20
-1.12303849943619E-07		-7.68751610553305E-28		-0.565000000000241		-6.43069987507587E-06		-2.03598986425942E-25		0.999999999979323		2.58034738423869E-22		-1.8537886503893E-03		-3.37027726356455E-20
-1.18827197879594E-07		-9.85116926232493E-28		-0.564000000000262		-6.61601891053038E-06		-2.24837650711394E-25		0.999999999978114		-1.67402252888733E-22		-1.85516442154948E-03		0
-1.25535934251178E-07		-1.21609423899498E-27		-0.563000000000284		-6.80147740548072E-06		-2.39905082275977E-25		0.99999999997687		2.44171997517066E-22		-1.8565797711453E-03		-3.56702075117608E-20
-1.32430200495422E-07		-1.47207653074036E-27		-0.562000000000308		-6.98707931503247E-06		-2.67996823839844E-25		0.99999999997559		-1.58160395305602E-22		-1.85803469917661E-03		0
-1.39510142004479E-07		-1.75688503457815E-27		-0.561000000000333		-7.17282859429123E-06		-3.14471258506923E-25		0.999999999974275		2.30309165639314E-22		-1.85952920564324E-03		-3.76376423827278E-20
-1.46775908125609E-07		-2.07707437466073E-27		-0.56000000000036		-7.35872919836257E-06		-3.301266688142E-25		0.999999999972925		3.72296192569124E-22		-1.86106329054505E-03		-6.436893302713E-20
-1.54227652161177E-07		-2.43290211776567E-27		-0.559000000000388		-7.54478508235205E-06		-3.75336062387432E-25		0.999999999971538		5.41115606615248E-22		-1.86263695388188E-03		-9.90126931213452E-20
-1.61865531368654E-07		-2.8308162143822E-27		-0.558000000000417		-7.73100020136519E-06		-4.1904147105141E-25		0.999999999970116		3.14272120400863E-22		-1.86425019565357E-03		-6.08831920192599E-20
-1.69689706960617E-07		-3.25393481311717E-27		-0.557000000000447		-7.91737851050753E-06		-4.25337890028764E-25		0.999999999968658		3.37638713975232E-22		-1.86590301585998E-03		-6.92875201819711E-20
