fieldmap_name:     	SWLS Sirius
timestamp:         	2021-12-14_10-33-04
filename:          	2021-12-14_SWLS_Sirius_Model5_Z=0_600mm.txt
MagNet_file:       	SWLS_Sirius_Model5.mn
nr_magnets:        	1

magnet_name:       	SWLS
gap[mm]:           	
control_gap[mm]:   	--
magnet_length[mm]: 	
current_main[A]:   	--
NI_main[A.esp]:    	--
center_pos_z[mm]:  	0
center_pos_x[mm]:  	0
rotation[deg]:     	0

X[mm]	Y[mm]	Z[mm]	Bx	By	Bz [T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
0	0	0	0	-6,01657985479894	0
0	0	0,1	0	-6,0163297393497	0
0	0	0,2	0	-6,01565725941872	0
0	0	0,3	0	-6,01456241500598	0
0	0	0,4	0	-6,01304520611149	0
0	0	0,5	0	-6,01116833109196	-6,35689726009876E-16
0	0	0,6	0	-6,00880314208518	-6,35439603859095E-16
0	0	0,7	0	-6,00601089556591	-6,3514431976006E-16
0	0	0,8	0	-6,00279159153413	-6,34803873712773E-16
0	0	0,9	0	-5,99914522998986	-6,34418265717232E-16
0	0	1	0	-5,99507181093309	-6,33987495773438E-16
0	0	1,1	0	-5,99057133436381	-6,3351156388139E-16
0	0	1,2	0	-5,98564380028204	-6,32990470041089E-16
0	0	1,3	0	-5,98028920868777	-6,32424214252536E-16
0	0	1,4	0	-5,97476660911598	0
0	0	1,5	0	-5,96835873725387	0
0	0	1,6	1,69457624241754E-15	-5,96226010461135	4,23644060604384E-16
0	0	1,7	1,69245551473203E-15	-5,95479845741274	4,23113878683008E-16
0	0	1,8	1,69008521481948E-15	-5,94681310952244	4,68327632441549E-16
0	0	1,9	1,68776752529438E-15	-5,93830406094043	4,21941881323594E-16
0	0	2	1,68544864219518E-15	-5,92927131166671	4,12814283623272E-16
0	0	2,1	1,6824841571012E-15	-5,9197148617013	4,20621039275299E-16
0	0	2,2	1,67961920597128E-15	-5,90963471104418	4,19904801492821E-16
0	0	2,3	1,67676479216143E-15	-5,89903085969535	4,12814283623272E-16
0	0	2,4	1,67361388254791E-15	-5,88790330765483	4,12814283623272E-16
0	0	2,5	1,67013128444826E-15	-5,8762520549226	4,17532821112064E-16
0	0	2,6	0	-5,86449876206007	0
0	0	2,7	0	-5,85176859921723	0
0	0	2,8	0	-5,83849951119718	0
0	0	2,9	0	-5,82469149799991	0
0	0	3	0	-5,81090526479455	0
0	0	3,1	-8,23405115623713E-16	-5,79673727207172	-6,99887811820005E-16
0	0	3,2	-8,21472781825405E-16	-5,78158506687211	-7,78793718702069E-16
0	0	3,3	-8,19381252972458E-16	-5,76588297743924	-8,19381252972458E-16
0	0	3,4	-8,17071708606412E-16	-5,74963100377312	-8,17071708606412E-16
0	0	3,5	-8,13889250102599E-16	-5,73282914587375	-6,25093455344049E-16
0	0	3,6	-8,11344991959628E-16	-5,71547740374113	-6,16522683112676E-16
0	0	3,7	-8,09198403289253E-16	-5,69757577737525	-7,08773991821577E-16
0	0	3,8	-8,06022045925218E-16	-5,67912426677612	-5,99146708901463E-16
0	0	3,9	-8,03797598033812E-16	-5,66012287194374	-6,97346672477733E-16
0	0	4	-8,0127670735136E-16	-5,64057159287811	-7,46544616051221E-16
0	0	4,1	-7,98400553419402E-16	-5,62047042957922	-7,42161833597163E-16
0	0	4,2	-7,95110315779479E-16	-5,59981938204708	-6,79619619090798E-16
0	0	4,3	0	-5,57437772377079	0
0	0	4,4	0	-5,55228283735822	0
0	0	4,5	0	-5,52995575382165	0
0	0	4,6	0	-5,5073964731611	0
0	0	4,7	0	-5,48460499537656	0
0	0	4,8	0	-5,46158132046804	0
0	0	4,9	0	-5,43832544843552	0
0	0	5	0	-5,41483737927901	0
0	0	5,1	0	-5,39111711299852	0
0	0	5,2	0	-5,36716464959404	0
0	0	5,3	0	-5,34297998906558	0
0	0	5,4	0	-5,31856313141312	0
0	0	5,5	0	-5,29391407663668	0
0	0	5,6	0	-5,26903282473625	0
0	0	5,7	0	-5,24319164421097	0
0	0	5,8	-1,51653113527424E-19	-5,21001019248654	0
0	0	5,9	-8,68760200850675E-20	-5,18560311756021	0
0	0	6	0	-5,16478908182054	0
0	0	6,1	0	-5,14015977069089	0
0	0	6,2	0	-5,11575421973589	0
0	0	6,3	0	-5,09157242895555	0
0	0	6,4	0	-5,06761439834987	0
0	0	6,5	0	-5,04388012791883	0
0	0	6,6	0	-5,02036961766246	0
0	0	6,7	0	-4,99708286758073	0
0	0	6,8	0	-4,97401987767366	0
0	0	6,9	0	-4,95118064794124	0
0	0	7	0	-4,92856517838348	0
0	0	7,1	0	-4,90617346900037	0
0	0	7,2	0	-4,88400551979191	0
0	0	7,3	0	-4,86206133075811	0
0	0	7,4	0	-4,84181938192431	0
0	0	7,5	0	-4,82048115445759	0
0	0	7,6	0	-4,79928530542047	0
0	0	7,7	0	-4,77823183481295	0
0	0	7,8	0	-4,75732074263502	0
0	0	7,9	0	-4,7365520288867	0
0	0	8	0	-4,71592569356797	0
0	0	8,1	0	-4,69544173667884	0
0	0	8,2	0	-4,67510015821931	0
0	0	8,3	0	-4,65490095818938	0
0	0	8,4	0	-4,63484413658904	0
0	0	8,5	0	-4,61492969341831	0
0	0	8,6	0	-4,59515762867717	0
0	0	8,7	0	-4,57578933652627	0
0	0	8,8	0	-4,55620141791183	0
0	0	8,9	0	-4,53673459597444	0
0	0	9	0	-4,51738887071411	0
0	0	9,1	0	-4,49871922816496	0
0	0	9,2	0	-4,4794846831201	0
0	0	9,3	0	-4,46020657702129	0
0	0	9,4	0	-4,44088490986853	0
0	0	9,5	0	-4,42151968166182	0
0	0	9,6	0	-4,40211089240116	0
0	0	9,7	0	-4,38265854208655	0
0	0	9,8	0	-4,36316263071799	0
0	0	9,9	0	-4,34362315829548	0
0	0	10	0	-4,32404012481903	0
0	0	10,1	0	-4,30441353028862	0
0	0	10,2	0	-4,28474337470426	0
0	0	10,3	0	-4,26502965806595	0
0	0	10,4	0	-4,2452723803737	0
0	0	10,5	0	-4,22547154162749	0
0	0	10,6	0	-4,2057076441585	0
0	0	10,7	0	-4,18582209339352	0
0	0	10,8	0	-4,16603502331758	0
0	0	10,9	0	-4,14571088063976	0
0	0	11	0	-4,12548164890244	0
0	0	11,1	0	-4,10515865752928	0
0	0	11,2	0	-4,08474190652028	0
0	0	11,3	0	-4,06423139587543	0
0	0	11,4	0	-4,04362712559473	0
0	0	11,5	0	-4,02292909567819	0
0	0	11,6	0	-4,0021373061258	0
0	0	11,7	0	-3,98125175693757	0
0	0	11,8	0	-3,9602724481135	0
0	0	11,9	0	-3,93919937965358	0
0	0	12	0	-3,91803255155781	0
0	0	12,1	0	-3,8967719638262	0
0	0	12,2	0	-3,87541761645874	0
0	0	12,3	0	-3,85396950945544	0
0	0	12,4	0	-3,83232796035013	0
0	0	12,5	0	-3,81072733253033	0
0	0	12,6	0	-3,78906074568333	0
0	0	12,7	0	-3,76732819980913	0
0	0	12,8	0	-3,74552969490773	0
0	0	12,9	0	-3,72366523097914	0
0	0	13	0	-3,70173480802334	0
0	0	13,1	0	-3,67973842604035	0
0	0	13,2	0	-3,65767608503015	0
0	0	13,3	0	-3,63554778499276	0
0	0	13,4	0	-3,61335352592817	0
0	0	13,5	0	-3,59092326771546	0
0	0	13,6	0	-3,56860774302852	0
0	0	13,7	0	-3,54624055866294	0
0	0	13,8	0	-3,52382171461872	0
0	0	13,9	0	-3,50135121089587	0
0	0	14	0	-3,47882904749438	0
0	0	14,1	0	-3,45625522441425	0
0	0	14,2	0	-3,43362974165549	0
0	0	14,3	0	-3,41095259921809	0
0	0	14,4	0	-3,38822379710205	0
0	0	14,5	0	-3,36544333530737	0
0	0	14,6	0	-3,34250553160906	0
0	0	14,7	0	-3,31966220850417	0
0	0	14,8	0	-3,29679053892616	0
0	0	14,9	0	-3,27389052287505	0
0	0	15	0	-3,25096216035081	0
0	0	15,1	0	-3,22800545135347	0
0	0	15,2	0	-3,20502039588301	0
0	0	15,3	0	-3,18200699393944	0
0	0	15,4	0	-3,15896524552275	0
0	0	15,5	0	-3,13585529637301	0
0	0	15,6	0	-3,11274704507123	0
0	0	15,7	0	-3,08961946819982	0
0	0	15,8	0	-3,06647256575876	0
0	0	15,9	0	-3,04330633774805	0
0	0	16	0	-3,02012078416769	0
