fieldmap_name:     	SWLS Sirius
timestamp:         	2022-08-15_15-39-43
filename:          	2022-08-15_SWLS_Sirius_Model8.0_gapside19.8mm_Z=-600_600mm.txt
MagNet_file:       	SWLS_Sirius_Model8.0_gapside19.8mm.mn
nr_magnets:        	1

magnet_name:       	SWLS
gap[mm]:           	
control_gap[mm]:   	--
magnet_length[mm]: 	
current_main[A]:   	--
NI_main[A.esp]:    	--
center_pos_z[mm]:  	0
center_pos_x[mm]:  	0
rotation[deg]:     	0

X[mm]	Y[mm]	Z[mm]	Bx	By	Bz [T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
0	0	-600	0	-1.83544856041756E-03	0
0	0	-599	0	-1.83547840843256E-03	0
0	0	-598	0	-1.83554593365614E-03	0
0	0	-597	0	-1.83565113608829E-03	0
0	0	-596	0	-1.83579401572902E-03	0
0	0	-595	0	-1.83597457257832E-03	0
0	0	-594	0	-1.8361928066362E-03	0
0	0	-593	0	-1.83644871790265E-03	0
0	0	-592	0	-1.83674230637767E-03	0
0	0	-591	0	-1.83707357206127E-03	0
0	0	-590	0	-1.83744251495344E-03	0
0	0	-589	0	-1.83784913505419E-03	0
0	0	-588	0	-1.83829343236351E-03	0
0	0	-587	0	-1.83877540688141E-03	0
0	0	-586	0	-1.83929505860788E-03	0
0	0	-585	0	-1.83985238754292E-03	0
0	0	-584	0	-1.84044739368654E-03	0
0	0	-583	0	-1.84108007703873E-03	0
0	0	-582	0	-1.8417504375995E-03	0
0	0	-581	0	-1.84245847536884E-03	0
0	0	-580	0	-1.84320419034675E-03	0
0	0	-579	0	-1.84398758253324E-03	0
0	0	-578	0	-1.84480865192831E-03	0
0	0	-577	0	-1.84566739853194E-03	0
0	0	-576	0	-1.84656382234416E-03	0
0	0	-575	0	-1.84749792336494E-03	0
0	0	-574	0	-1.8484697015943E-03	0
0	0	-573	0	-1.84947915703224E-03	0
0	0	-572	0	-1.85052628967875E-03	0
0	0	-571	1.43288400599561E-22	-1.85099393643051E-03	-3.25286453307788E-20
0	0	-570	1.15296886419936E-22	-1.85213555311267E-03	-2.88678051108414E-20
0	0	-569	7.18500958363568E-23	-1.85331684445599E-03	-1.99026094825816E-20
0	0	-568	5.01267005445667E-23	-1.85453781046047E-03	-1.54200116684517E-20
0	0	-567	0	-1.85579845112613E-03	0
0	0	-566	-5.68066105055547E-23	-1.85709876645294E-03	0
0	0	-565	1.29480288488232E-22	-1.85843875644092E-03	-5.6330584459994E-20
0	0	-564	7.01664304275387E-23	-1.85981842109006E-03	-3.47844597890274E-20
0	0	-563	4.17631251747586E-23	-1.86123776040037E-03	-2.38470459347056E-20
0	0	-562	3.67486300644908E-23	-1.86269677437184E-03	-2.45044520100596E-20
0	0	-561	0	-1.86419546300448E-03	0
0	0	-560	8.01589195318797E-23	-1.86573382629828E-03	-7.74577924823029E-20
0	0	-559	5.42628618342316E-23	-1.86731186425324E-03	-6.6191675590304E-20
0	0	-558	2.50359744351385E-23	-1.86892957686937E-03	-4.07011144672134E-20
0	0	-557	1.75142317697366E-23	-1.87058696414666E-03	-4.16872235802444E-20
0	0	-556	3.33082970144534E-24	-1.87228402608512E-03	-1.42244442310918E-20
0	0	-555	4.94149287789195E-24	-1.87402076268474E-03	-8.73188836126128E-20
0	0	-554	-1.0101992452914E-23	-1.87579717394552E-03	-8.92911018386748E-20
0	0	-553	-2.09545648197621E-23	-1.87761325986748E-03	-7.6052766720614E-20
0	0	-552	0	-1.87945534493937E-03	2.49139440814171E-19
0	0	-551	-1.05787956651233E-23	-1.88132456368965E-03	2.4155212386993E-19
0	0	-550	0	-1.88323815044317E-03	2.49640887177588E-19
0	0	-549	9.81636883455715E-23	-1.88519610519991E-03	2.64252397758226E-19
0	0	-548	7.86977623933964E-23	-1.88719842795989E-03	2.64252397758226E-19
0	0	-547	1.11697011370151E-22	-1.88924511872309E-03	2.64252397758226E-19
0	0	-546	1.1846367288244E-22	-1.89133617748953E-03	2.64252397758226E-19
0	0	-545	-9.39227507960541E-23	-1.89347160425921E-03	1.97370261407901E-19
0	0	-544	0	-1.89565139903211E-03	2.51286379750989E-19
0	0	-543	2.08145486128985E-22	-1.89787556180825E-03	2.64252397758226E-19
0	0	-542	2.54678058130323E-22	-1.90014409258761E-03	2.64252397758226E-19
0	0	-541	2.66519715776829E-22	-1.90245699137021E-03	2.64252397758226E-19
0	0	-540	2.38595462934288E-22	-1.90481425815604E-03	2.64252397758226E-19
0	0	-539	1.24372727601373E-22	-1.90721589294511E-03	2.64252397758226E-19
0	0	-538	1.72596964980786E-22	-1.9096618957374E-03	2.64252397758226E-19
0	0	-537	1.79363626493076E-22	-1.91215226653293E-03	2.64252397758226E-19
0	0	-536	1.39597716004024E-22	-1.91468700533169E-03	2.64252397758226E-19
0	0	-535	3.37569661655909E-22	-1.91726611213368E-03	2.64252397758226E-19
0	0	-534	3.49411319302415E-22	-1.9198895869389E-03	2.64252397758226E-19
0	0	-533	0	-1.92255742974736E-03	2.54853026580335E-19
0	0	-532	0	-1.92526964055904E-03	2.55212555571972E-19
0	0	-531	0	-1.92802621937396E-03	2.55577965958741E-19
0	0	-530	2.26730257079125E-22	-1.93082716619211E-03	2.64252397758226E-19
0	0	-529	2.33496918591415E-22	-1.93367248101349E-03	2.64252397758226E-19
0	0	-528	1.80197685077778E-22	-1.93656216383811E-03	2.64252397758226E-19
0	0	-527	-1.85272681212002E-22	-1.93949621466595E-03	1.83621546795941E-19
0	0	-526	-2.22072290237255E-22	-1.94247463349703E-03	1.70483663196528E-19
0	0	-525	4.55986238121027E-22	-1.94549742033134E-03	2.64252397758226E-19
0	0	-524	4.67827895767534E-22	-1.94856457516888E-03	2.64252397758226E-19
0	0	-523	4.7966955341404E-22	-1.95167609800966E-03	2.64252397758226E-19
0	0	-522	4.91511211060547E-22	-1.95483198885366E-03	2.64252397758226E-19
0	0	-521	2.8763021068976E-22	-1.9580322477009E-03	2.64252397758226E-19
0	0	-520	2.9439687220205E-22	-1.96127687455137E-03	2.64252397758226E-19
0	0	-519	2.25872650285755E-22	-1.96456586940507E-03	2.64252397758226E-19
0	0	-518	3.07930195226629E-22	-0.001967899232262	2.64252397758226E-19
0	0	-517	3.14696856738918E-22	-1.97127696312217E-03	2.64252397758226E-19
0	0	-516	5.62561156939626E-22	-1.97469906198556E-03	2.64252397758226E-19
0	0	-515	0	-1.97816552885219E-03	2.622244018849E-19
0	0	-514	0	-1.98167636372205E-03	2.62689795988901E-19
0	0	-513	0	-1.98523156659515E-03	2.63161071488033E-19
0	0	-512	0	-1.98858429961392E-03	0
0	0	-511	0	-1.99231653198493E-03	0
0	0	-510	0	-1.99611105739192E-03	0
0	0	-509	0	-1.9999614848985E-03	0
0	0	-508	-1.19198790221171E-19	-2.00476279304736E-03	-1.82341678825016E-19
0	0	-507	-1.19133834040682E-19	-2.00849155196457E-03	-3.40697117289223E-20
