fieldmap_name:     	SWLS Sirius
timestamp:         	2022-08-15_15-55-47
filename:          	2022-08-15_SWLS_Sirius_Model8.0_dcp-0.2mm_Z=-600_600mm.txt
MagNet_file:       	SWLS_Sirius_Model8.0_dcp-0.2mm.mn
nr_magnets:        	1

magnet_name:       	SWLS
gap[mm]:           	
control_gap[mm]:   	--
magnet_length[mm]: 	
current_main[A]:   	--
NI_main[A.esp]:    	--
center_pos_z[mm]:  	0
center_pos_x[mm]:  	0
rotation[deg]:     	0

X[mm]	Y[mm]	Z[mm]	Bx	By	Bz [T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
0	0	-600	0	-1.83952400405086E-03	0
0	0	-599	0	-1.83955390471105E-03	0
0	0	-598	0	-1.83962155484227E-03	0
0	0	-597	0	-1.83972695444452E-03	0
0	0	-596	0	-1.83987010351779E-03	0
0	0	-595	0	-1.8400510020621E-03	0
0	0	-594	0	-1.84026965007743E-03	0
0	0	-593	0	-1.84052604756379E-03	0
0	0	-592	0	-1.84082019452118E-03	0
0	0	-591	0	-1.84115209094959E-03	0
0	0	-590	0	-1.84152173684904E-03	0
0	0	-589	0	-1.84192913221951E-03	0
0	0	-588	0	-1.84237427706101E-03	0
0	0	-587	0	-1.84285717137354E-03	0
0	0	-586	0	-1.8433778151571E-03	0
0	0	-585	0	-1.84393620841168E-03	0
0	0	-584	0	-1.8445323511373E-03	0
0	0	-583	0	-1.84516624333394E-03	0
0	0	-582	0	-1.84583788500161E-03	0
0	0	-581	0	-1.84654727614031E-03	0
0	0	-580	0	-1.84729441675003E-03	0
0	0	-579	0	-1.84807930683079E-03	0
0	0	-578	0	-1.84890194638257E-03	0
0	0	-577	0	-1.84976233540538E-03	0
0	0	-576	0	-1.85066047389922E-03	0
0	0	-575	0	-1.85159636186408E-03	0
0	0	-574	0	-1.85256999929998E-03	0
0	0	-573	0	-1.8535813862069E-03	0
0	0	-572	0	-1.85463052258485E-03	0
0	0	-571	-4.23028528270421E-23	-1.85509942791538E-03	-3.04083953392963E-20
0	0	-570	1.39303751783746E-22	-1.85624321199676E-03	-6.45008518466138E-20
0	0	-569	5.59489365740733E-23	-1.8574267459303E-03	-4.57327119018832E-20
0	0	-568	0	-1.85865002971602E-03	-3.07976876322171E-20
0	0	-567	0	-1.8599130633539E-03	-3.08186160021773E-20
0	0	-566	1.48969741914448E-22	-1.86121584684395E-03	-8.56310728663604E-20
0	0	-565	8.18765024821757E-23	-1.86255838018616E-03	-6.47249485800805E-20
0	0	-564	3.71855799078397E-23	-1.86394066338055E-03	-4.83105919533226E-20
0	0	-563	0	-1.8653626964271E-03	-3.09089160018627E-20
0	0	-562	9.8934124137832E-23	-1.86682447932582E-03	-9.23105273185596E-20
0	0	-561	5.18551318162068E-23	-1.8683260120767E-03	-6.87724297023872E-20
0	0	-560	2.2174894574855E-23	-1.86986729467976E-03	-5.03847517301943E-20
0	0	-559	2.45629643221439E-23	-1.87144832713498E-03	-5.7536666261398E-20
0	0	-558	5.86782076334584E-23	-1.87306910944237E-03	-1.12593302108788E-19
0	0	-557	3.6389601917058E-23	-1.87472964160193E-03	-1.00674665053459E-19
0	0	-556	-1.43284184837337E-23	-1.87642992361365E-03	-3.04083953392963E-20
0	0	-555	3.41153790862312E-24	-1.87816995547754E-03	-5.29922711209342E-20
0	0	-554	0	-1.87994973719361E-03	-3.11506221422456E-20
0	0	-553	-1.36460158595569E-23	-1.88176926876183E-03	-1.07377830977099E-19
0	0	-552	-6.30266831069602E-23	-1.88361486841429E-03	1.96029227942008E-19
0	0	-551	-6.89215518317011E-23	-1.88548765990229E-03	1.94988640715231E-19
0	0	-550	-1.60320901192392E-22	-1.8874048983016E-03	1.29680478657147E-19
0	0	-549	-8.0711289281196E-23	-1.88936658361219E-03	1.92925141827083E-19
0	0	-548	-8.66061580059301E-23	-1.89137271583409E-03	1.91902230165712E-19
0	0	-547	0	-1.89342329496727E-03	2.50991023642572E-19
0	0	-546	-9.83958954554247E-23	-1.89551832101175E-03	1.89874082408375E-19
0	0	-545	-8.93920835829994E-23	-1.89765779396753E-03	1.97823632013086E-19
0	0	-544	-2.04630461109124E-22	-1.89984171383459E-03	1.33036065029675E-19
0	0	-543	0	-1.90207008061296E-03	2.52137236212259E-19
0	0	-542	-1.21975370354394E-22	-1.90434289430262E-03	1.85888489155324E-19
0	0	-541	0	-1.90666015490357E-03	2.52745693627913E-19
0	0	-540	-2.67530215607764E-22	-1.90902186241581E-03	1.14803327200776E-19
0	0	-539	-1.19708551310254E-22	-1.91142801683935E-03	1.93020667232977E-19
0	0	-538	0	-1.91387861817419E-03	2.53702568664908E-19
0	0	-537	-3.02899427956222E-22	-1.91637366642032E-03	1.08044817938259E-19
0	0	-536	-1.79822380231838E-22	-1.91891316157774E-03	1.69474984972358E-19
0	0	-535	-3.26478902855212E-22	-1.92149710364646E-03	1.03568604372256E-19
0	0	-534	-3.38268640304693E-22	-1.92412549262647E-03	1.01339335371958E-19
0	0	-533	-1.50025019037502E-22	-1.92679832851778E-03	1.88429809237734E-19
0	0	-532	0	-1.92951561132038E-03	2.55775398827549E-19
0	0	-531	-3.73637852653151E-22	-1.93227734103427E-03	9.46868795018742E-20
0	0	-530	-1.92713795051322E-22	-1.93508351765946E-03	1.74497327489147E-19
0	0	-529	-3.97217327552139E-22	-1.93793414119595E-03	9.02813681974942E-20
0	0	-528	-4.09007065001621E-22	-1.94082921164373E-03	8.80874503280068E-20
0	0	-527	-2.10398401225551E-22	-1.9437687290028E-03	1.71782103813144E-19
0	0	-526	0	-1.94675269327317E-03	2.58060335775056E-19
0	0	-525	-4.44376277350078E-22	-1.94978110445483E-03	8.15410478503561E-20
0	0	-524	-1.95499720628388E-22	-1.95285396254778E-03	1.81941222466493E-19
0	0	-523	-4.67955752249067E-22	-1.95597126755203E-03	7.72062388075982E-20
0	0	-522	0	-1.95913301946758E-03	2.59701464176097E-19
0	0	-521	-2.10657954492012E-22	-1.96233921829442E-03	1.79884413601846E-19
0	0	-520	0	-1.96558986403255E-03	2.60557379507429E-19
0	0	-519	-5.15114702047006E-22	-1.96888495668197E-03	6.86073229837043E-20
0	0	-518	-7.52720627852145E-22	-1.9722244962427E-03	-1.70839071603164E-20
0	0	-517	0	-1.97560848271471E-03	2.6188544141794E-19
0	0	-516	-5.50483914395463E-22	-1.97903691609802E-03	6.22200005947033E-20
0	0	-515	-2.81136825922478E-22	-1.98250979639263E-03	1.61451476071298E-19
0	0	-514	-5.74063389294453E-22	-1.98602712359852E-03	5.79912449443785E-20
