fieldmap_name:     	SWLS Sirius
timestamp:         	2022-08-03_09-31-41
filename:          	2022-08-03_SWLS_Sirius_Model8.0_total_Z=-600_600mm_Xi=5mm.txt
MagNet_file:       	SWLS_Sirius_Model8.0_total.mn
nr_magnets:        	1

magnet_name:       	SWLS
gap[mm]:           	
control_gap[mm]:   	--
magnet_length[mm]: 	
current_main[A]:   	--
NI_main[A.esp]:    	--
center_pos_z[mm]:  	0
center_pos_x[mm]:  	0
rotation[deg]:     	0

X[mm]	Y[mm]	Z[mm]	Bx	By	Bz [T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
5	0	-600	0	-1.83269619058583E-03	0
5	0	-599.9	0	-1.83269745514156E-03	0
5	0	-599.8	0	-1.83269909792366E-03	0
5	0	-599.7	0	-1.83270111893213E-03	0
5	0	-599.6	0	-1.83270351816696E-03	0
5	0	-599.5	0	-1.83270629562817E-03	0
5	0	-599.4	0	-1.83270945131574E-03	0
5	0	-599.3	0	-1.83271298522968E-03	0
5	0	-599.2	0	-1.83271689736999E-03	0
5	0	-599.1	0	-1.83272118773667E-03	0
5	0	-599	0	-1.83272585632972E-03	0
5	0	-598.9	0	-1.83273090314913E-03	0
5	0	-598.8	0	-1.83273632819492E-03	0
5	0	-598.7	0	-1.83274213146707E-03	0
5	0	-598.6	0	-1.83274831296559E-03	0
5	0	-598.5	0	-1.83275487269048E-03	0
5	0	-598.4	0	-1.83276181064174E-03	0
5	0	-598.3	0	-1.83276912681937E-03	0
5	0	-598.2	0	-1.83277682122336E-03	0
5	0	-598.1	0	-1.83278489385373E-03	0
5	0	-598	0	-1.83279334471046E-03	0
5	0	-597.9	0	-1.83280217379356E-03	0
5	0	-597.8	0	-1.83281138110303E-03	0
5	0	-597.7	0	-1.83282096663887E-03	0
5	0	-597.6	0	-1.83283093040107E-03	0
5	0	-597.5	0	-1.83284127238965E-03	0
5	0	-597.4	0	-1.83285199260459E-03	0
5	0	-597.3	0	-1.83286309104591E-03	0
5	0	-597.2	0	-1.83287456771359E-03	0
5	0	-597.1	0	-1.83288642260764E-03	0
5	0	-597	0	-1.83289865572805E-03	0
5	0	-596.9	0	-1.83291126707484E-03	0
5	0	-596.8	0	-0.001832924256648	0
5	0	-596.7	0	-1.83293762444752E-03	0
5	0	-596.6	0	-1.83295137047341E-03	0
5	0	-596.5	0	-1.83296549472567E-03	0
5	0	-596.4	0	-1.8329799972043E-03	0
5	0	-596.3	0	-1.8329948779093E-03	0
5	0	-596.2	0	-1.83301013684066E-03	0
5	0	-596.1	0	-1.8330257739984E-03	0
5	0	-596	0	-1.8330417893825E-03	0
5	0	-595.9	0	-1.83305818299297E-03	0
5	0	-595.8	0	-1.83307495482982E-03	0
5	0	-595.7	0	-1.83309210489302E-03	0
5	0	-595.6	0	-1.8331096331826E-03	0
5	0	-595.5	0	-1.83312753969855E-03	0
5	0	-595.4	0	-1.83314582444086E-03	0
5	0	-595.3	0	-1.83316448740954E-03	0
5	0	-595.2	0	-1.8331835286046E-03	0
5	0	-595.1	0	-1.83320294802602E-03	0
5	0	-595	0	-1.8332227456738E-03	0
5	0	-594.9	0	-1.83324292154796E-03	0
5	0	-594.8	0	-1.83326347564849E-03	0
5	0	-594.7	0	-1.83328440797538E-03	0
5	0	-594.6	0	-1.83330571852864E-03	0
5	0	-594.5	0	-1.83332740730828E-03	0
5	0	-594.4	0	-1.83334947431428E-03	0
5	0	-594.3	0	-1.83337191954664E-03	0
5	0	-594.2	0	-1.83339474300538E-03	0
5	0	-594.1	0	-1.83341794469049E-03	0
5	0	-594	0	-1.83344152460196E-03	0
5	0	-593.9	0	-1.8334654827398E-03	0
5	0	-593.8	0	-1.83348981910401E-03	0
5	0	-593.7	0	-1.83351453369459E-03	0
5	0	-593.6	0	-1.83353962651154E-03	0
5	0	-593.5	0	-1.83356509755486E-03	0
5	0	-593.4	0	-1.83359094682454E-03	0
5	0	-593.3	0	-1.8336171743206E-03	0
5	0	-593.2	0	-1.83364378004302E-03	0
5	0	-593.1	0	-1.83367076399181E-03	0
5	0	-593	0	-1.83369812616697E-03	0
5	0	-592.9	0	-1.8337258665685E-03	0
5	0	-592.8	0	-1.83375398519639E-03	0
5	0	-592.7	0	-1.83378248205066E-03	0
5	0	-592.6	0	-1.83381135713129E-03	0
5	0	-592.5	0	-1.83384061043829E-03	0
5	0	-592.4	0	-1.83387024197167E-03	0
5	0	-592.3	0	-1.8339002517314E-03	0
5	0	-592.2	0	-1.83393063971751E-03	0
5	0	-592.1	0	-1.83396140592999E-03	0
5	0	-592	0	-1.83399255036883E-03	0
5	0	-591.9	0	-1.83402407303405E-03	0
5	0	-591.8	0	-1.83405597392563E-03	0
5	0	-591.7	0	-1.83408825304358E-03	0
5	0	-591.6	0	-1.8341209103879E-03	0
5	0	-591.5	0	-1.83415394595858E-03	0
5	0	-591.4	0	-1.83418735975564E-03	0
5	0	-591.3	0	-1.83422115177906E-03	0
5	0	-591.2	0	-1.83425532202886E-03	0
5	0	-591.1	0	-1.83428987050502E-03	0
5	0	-591	0	-1.83432479720755E-03	0
5	0	-590.9	0	-1.83436010213645E-03	0
5	0	-590.8	0	-1.83439578529171E-03	0
5	0	-590.7	0	-1.83443184667335E-03	0
5	0	-590.6	0	-1.83446828628136E-03	0
5	0	-590.5	0	-1.83450510411573E-03	0
5	0	-590.4	0	-1.83454230017647E-03	0
5	0	-590.3	0	-1.83457987446358E-03	0
5	0	-590.2	0	-1.83461782697706E-03	0
5	0	-590.1	0	-1.8346561577169E-03	0
5	0	-590	0	-1.83469486668312E-03	0
5	0	-589.9	0	-1.8347339538757E-03	0
5	0	-589.8	0	-1.83477341929466E-03	0
5	0	-589.7	0	-1.83481326293998E-03	0
5	0	-589.6	0	-1.83485348481167E-03	0
5	0	-589.5	0	-1.83489408490973E-03	0
5	0	-589.4	0	-1.83493506323415E-03	0
5	0	-589.3	0	-1.83497641978495E-03	0
5	0	-589.2	0	-1.83501815456211E-03	0
5	0	-589.1	0	-1.83506026756564E-03	0
5	0	-589	0	-1.83510275879554E-03	0
5	0	-588.9	0	-1.83514562825181E-03	0
5	0	-588.8	0	-1.83518887593445E-03	0
5	0	-588.7	0	-1.83523250184346E-03	0
5	0	-588.6	0	-1.83527650597883E-03	0
5	0	-588.5	0	-1.83532088834058E-03	0
5	0	-588.4	0	-1.83536564892869E-03	0
5	0	-588.3	0	-1.83541078774317E-03	0
5	0	-588.2	0	-1.83545630478402E-03	0
