0.000000000000000000e+00, 9.149999999999998579e+00
1.000000000000000021e-03, 9.150051573061368515e+00
2.000000000000000042e-03, 9.150077359265422317e+00
3.000000000000000062e-03, 9.150103145251724968e+00
4.000000000000000083e-03, 9.150128931020285350e+00
5.000000000000000104e-03, 9.150154716571108793e+00
6.000000000000000125e-03, 9.150180501904197072e+00
7.000000000000000146e-03, 9.150206287019557294e+00
8.000000000000000167e-03, 9.150232071917198340e+00
9.000000000000001055e-03, 9.150257856597118433e+00
1.000000000000000194e-02, 9.150283641059324680e+00
1.100000000000000283e-02, 9.150309425303825961e+00
1.200000000000000372e-02, 9.150335209330624053e+00
1.300000000000000461e-02, 9.150360993139726062e+00
1.400000000000000550e-02, 9.150386776731135541e+00
1.500000000000000638e-02, 9.150412560104857818e+00
1.600000000000000727e-02, 9.150438343260896445e+00
1.700000000000000816e-02, 9.150464126199260306e+00
1.800000000000000905e-02, 9.150489908919951176e+00
1.900000000000000994e-02, 9.150515691422976161e+00
2.000000000000001082e-02, 9.150541473708335261e+00
2.100000000000001171e-02, 9.150567255776044462e+00
2.200000000000001260e-02, 9.150593037626096660e+00
2.300000000000001349e-02, 9.150618819258506065e+00
2.400000000000001438e-02, 9.150644600673272677e+00
2.500000000000001527e-02, 9.150670381870401826e+00
2.600000000000001615e-02, 9.150696162849900617e+00
2.700000000000001704e-02, 9.150721943611774378e+00
2.800000000000001793e-02, 9.150747724156026663e+00
2.900000000000001882e-02, 9.150773504482662801e+00
3.000000000000001971e-02, 9.150799284591689897e+00
3.100000000000002059e-02, 9.150825064483107951e+00
3.200000000000002148e-02, 9.150850844156929398e+00
3.300000000000002237e-02, 9.150876623613154237e+00
3.400000000000002326e-02, 9.150902402851789574e+00
3.500000000000002415e-02, 9.150928181872838962e+00
3.600000000000002504e-02, 9.150953960676305954e+00
3.700000000000002592e-02, 9.150979739262199431e+00
3.800000000000002681e-02, 9.151005517630524722e+00
3.900000000000002770e-02, 9.151031295781283603e+00
4.000000000000002859e-02, 9.151057073714481405e+00
4.100000000000002948e-02, 9.151082851430127008e+00
4.200000000000003036e-02, 9.151108628928223965e+00
4.300000000000003125e-02, 9.151134406208772276e+00
4.400000000000003214e-02, 9.151160183271784376e+00
4.500000000000003303e-02, 9.151185960117262042e+00
4.600000000000003392e-02, 9.151211736745208825e+00
4.700000000000003481e-02, 9.151237513155633607e+00
4.800000000000003569e-02, 9.151263289348538166e+00
4.900000000000003658e-02, 9.151289065323927829e+00
5.000000000000003747e-02, 9.151314841081809703e+00
1.500000000000000500e-01, 9.155595031505097126e+00
2.500000000000000555e-01, 9.158510077089760060e+00
3.500000000000000888e-01, 9.161228245936325010e+00
4.500000000000000666e-01, 9.163879350096481247e+00
5.500000000000000444e-01, 9.166498796508109947e+00
6.500000000000000222e-01, 9.169100206298097078e+00
7.500000000000000000e-01, 9.171689938642982654e+00
8.499999999999999778e-01, 9.174271362492772752e+00
9.499999999999999556e-01, 9.176846430363978513e+00
1.050000000000000044e+00, 9.179416352822437730e+00
1.150000000000000133e+00, 9.181981921062083885e+00
1.250000000000000222e+00, 9.184543674645988531e+00
1.350000000000000311e+00, 9.187101994695851204e+00
1.450000000000000400e+00, 9.189657158520406099e+00
1.550000000000000488e+00, 9.192209373097332659e+00
1.650000000000000577e+00, 9.194758796380030574e+00
1.750000000000000666e+00, 9.197305551299198356e+00
1.850000000000000755e+00, 9.199849735223420311e+00
1.950000000000000844e+00, 9.202391426508835792e+00
2.050000000000000711e+00, 9.204930689131854749e+00
2.150000000000000799e+00, 9.207467576029054968e+00
2.250000000000000888e+00, 9.210002131546458415e+00
2.350000000000000977e+00, 9.212534393263508647e+00
2.450000000000001066e+00, 9.215064393370361984e+00
2.550000000000001155e+00, 9.217592159721142764e+00
2.650000000000001243e+00, 9.220117716648747574e+00
2.750000000000001332e+00, 9.222641085601900102e+00
2.850000000000001421e+00, 9.225162285648096372e+00
2.950000000000001510e+00, 9.227681333874295788e+00
3.050000000000001599e+00, 9.230198245708779226e+00
3.150000000000001688e+00, 9.232713035181754790e+00
3.250000000000001776e+00, 9.235225715137829638e+00
3.350000000000001865e+00, 9.237736297410476638e+00
3.450000000000001954e+00, 9.240244792966155529e+00
3.550000000000002043e+00, 9.242751212024099772e+00
3.650000000000002132e+00, 9.245255564156421357e+00
3.750000000000002220e+00, 9.247757858372219530e+00
3.850000000000002309e+00, 9.250258103188594205e+00
3.950000000000002398e+00, 9.252756306690884003e+00
4.050000000000002487e+00, 9.255252476583985199e+00
4.150000000000002132e+00, 9.257746620236291690e+00
4.250000000000001776e+00, 9.260238744717401715e+00
4.350000000000001421e+00, 9.262728856830669599e+00
4.450000000000001066e+00, 9.265216963141369888e+00
4.550000000000000711e+00, 9.267703070001157784e+00
4.650000000000000355e+00, 9.270187183569372991e+00
4.750000000000000000e+00, 9.272669309831691464e+00
4.849999999999999645e+00, 9.275149454616443023e+00
4.949999999999999289e+00, 9.277627623608990959e+00
5.049999999999998934e+00, 9.280103822364404564e+00
5.149999999999998579e+00, 9.282578056318653736e+00
5.249999999999998224e+00, 9.285050330798542362e+00
5.349999999999997868e+00, 9.287520651030542140e+00
5.449999999999997513e+00, 9.289989022148649411e+00
5.549999999999997158e+00, 9.292455449201415973e+00
5.649999999999996803e+00, 9.294919937158217849e+00
5.749999999999996447e+00, 9.297382490914905873e+00
5.849999999999996092e+00, 9.299843115298871865e+00
5.949999999999995737e+00, 9.302301815073603208e+00
6.049999999999995381e+00, 9.304758594942805772e+00
6.149999999999995026e+00, 9.307213459554127155e+00
6.249999999999994671e+00, 9.309666413502528215e+00
6.349999999999994316e+00, 9.312117461333347279e+00
6.449999999999993960e+00, 9.314566607545080146e+00
6.549999999999993605e+00, 9.317013856591913168e+00
6.649999999999993250e+00, 9.319459212886044952e+00
6.749999999999992895e+00, 9.321902680799784235e+00
6.849999999999992539e+00, 9.324344264667496773e+00
6.949999999999992184e+00, 9.326783968787372814e+00
7.049999999999991829e+00, 9.329221797423059570e+00
7.149999999999991473e+00, 9.331657754805153360e+00
7.249999999999991118e+00, 9.334091845132578058e+00
7.349999999999990763e+00, 9.336524072573862298e+00
7.449999999999990408e+00, 9.338954441268311868e+00
7.549999999999990052e+00, 9.341382955327091508e+00
7.649999999999989697e+00, 9.343809618834237440e+00
7.749999999999989342e+00, 9.346234435847591726e+00
7.849999999999988987e+00, 9.348657410399670908e+00
7.949999999999988631e+00, 9.351078546498451161e+00
8.049999999999988276e+00, 9.353497848128151659e+00
8.149999999999987921e+00, 9.355915319249914930e+00
8.249999999999987566e+00, 9.358330963802472979e+00
8.349999999999987210e+00, 9.360744785702745929e+00
8.449999999999986855e+00, 9.363156788846421108e+00
8.549999999999986500e+00, 9.365566977108491287e+00
8.649999999999986144e+00, 9.367975354343755612e+00
8.749999999999985789e+00, 9.370381924387295669e+00
8.849999999999985434e+00, 9.372786691054916020e+00
8.949999999999985079e+00, 9.375189658143568749e+00
9.049999999999984723e+00, 9.377590829431740715e+00
9.149999999999984368e+00, 9.379990208679837238e+00
9.249999999999984013e+00, 9.382387799630528491e+00
9.349999999999983658e+00, 9.384783606009088786e+00
9.449999999999983302e+00, 9.387177631523698551e+00
9.549999999999982947e+00, 9.389569879865771185e+00
9.649999999999982592e+00, 9.391960354710203518e+00
9.749999999999982236e+00, 9.394349059715679573e+00
9.849999999999981881e+00, 9.396735998524901490e+00
9.949999999999981526e+00, 9.399121174764848874e+00
1.004999999999998117e+01, 9.401504592047015052e+00
1.014999999999998082e+01, 9.403886253967627340e+00
1.024999999999998046e+01, 9.406266164107842442e+00
1.034999999999998010e+01, 9.408644326033988037e+00
1.044999999999997975e+01, 9.411020743297727975e+00
1.054999999999997939e+01, 9.413395419436250577e+00
1.064999999999997904e+01, 9.415768357972467584e+00
1.074999999999997868e+01, 9.418139562415168697e+00
1.084999999999997833e+01, 9.420509036259195668e+00
1.094999999999997797e+01, 9.422876782985605715e+00
1.104999999999997762e+01, 9.425242806061808309e+00
1.114999999999997726e+01, 9.427607108941730374e+00
1.124999999999997691e+01, 9.429969695065956614e+00
1.134999999999997655e+01, 9.432330567861859194e+00
1.144999999999997620e+01, 9.434689730743734515e+00
1.154999999999997584e+01, 9.437047187112936442e+00
1.164999999999997549e+01, 9.439402940357995320e+00
1.174999999999997513e+01, 9.441756993854740543e+00
1.184999999999997478e+01, 9.444109350966417793e+00
1.194999999999997442e+01, 9.446460015043806280e+00
1.204999999999997407e+01, 9.448808989425321769e+00
1.214999999999997371e+01, 9.451156277437128495e+00
1.224999999999997335e+01, 9.453501882393242184e+00
1.234999999999997300e+01, 9.455845807595625985e+00
1.244999999999997264e+01, 9.458188056334304150e+00
1.254999999999997229e+01, 9.460528631887438422e+00
1.264999999999997193e+01, 9.462867537521432837e+00
1.274999999999997158e+01, 9.465204776491033201e+00
1.284999999999997122e+01, 9.467540352039394591e+00
1.294999999999997087e+01, 9.469874267398184386e+00
1.304999999999997051e+01, 9.472206525787660425e+00
1.314999999999997016e+01, 9.474537130416761599e+00
1.324999999999996980e+01, 9.476866084483182462e+00
1.334999999999996945e+01, 9.479193391173449612e+00
1.344999999999996909e+01, 9.481519053663008734e+00
1.354999999999996874e+01, 9.483843075116302757e+00
1.364999999999996838e+01, 9.486165458686826923e+00
1.374999999999996803e+01, 9.488486207517221160e+00
1.384999999999996767e+01, 9.490805324739344684e+00
