0.000000000000000000e+00, 0.000000000000000000e+00
1.000000000000000082e-05, 5.590507734659634434e-08
2.000000000000000164e-05, 1.118105014145030215e-07
3.000000000000000415e-05, 1.677162725342824412e-07
4.000000000000000327e-05, 2.236223910361866284e-07
5.000000000000000240e-05, 2.795288572501578917e-07
6.000000000000000152e-05, 3.354356715058293995e-07
7.000000000000000742e-05, 3.913428341325262115e-07
8.000000000000000654e-05, 4.472503454592654649e-07
9.000000000000000567e-05, 5.031582058147578294e-07
1.000000000000000048e-04, 5.590664155274074020e-07
1.100000000000000039e-04, 6.149749749253129771e-07
1.200000000000000030e-04, 6.708838843362685762e-07
1.300000000000000157e-04, 7.267931440877640299e-07
1.400000000000000148e-04, 7.827027545069859311e-07
1.500000000000000140e-04, 8.386127159208178467e-07
1.600000000000000131e-04, 8.945230286558416941e-07
1.700000000000000122e-04, 9.504336930383374231e-07
1.800000000000000113e-04, 1.006344709394285240e-06
1.900000000000000105e-04, 1.062256078049363913e-06
2.000000000000000096e-04, 1.118167799328954903e-06
2.100000000000000087e-04, 1.174079873558139713e-06
2.200000000000000078e-04, 1.229992301061701268e-06
2.300000000000000070e-04, 1.285905082164126880e-06
2.400000000000000061e-04, 1.341818217189606550e-06
2.500000000000000052e-04, 1.397731706462033395e-06
2.600000000000000314e-04, 1.453645550305005766e-06
2.700000000000000577e-04, 1.509559749041828514e-06
2.800000000000000839e-04, 1.565474302995510878e-06
2.900000000000001101e-04, 1.621389212488769022e-06
3.000000000000001363e-04, 1.677304477844027309e-06
3.100000000000001626e-04, 1.733220099383417451e-06
3.200000000000001888e-04, 1.789136077428779780e-06
3.300000000000002150e-04, 1.845052412301663673e-06
3.400000000000002413e-04, 1.900969104323329245e-06
3.500000000000002675e-04, 1.956886153814745656e-06
3.600000000000002937e-04, 2.012803561096594497e-06
3.700000000000003200e-04, 2.068721326489268522e-06
3.800000000000003462e-04, 2.124639450312873339e-06
3.900000000000003724e-04, 2.180557932887227415e-06
4.000000000000003986e-04, 2.236476774531862493e-06
4.100000000000004249e-04, 2.292395975566025291e-06
4.200000000000004511e-04, 2.348315536308676653e-06
4.300000000000004773e-04, 2.404235457078494092e-06
4.400000000000005036e-04, 2.460155738193870515e-06
4.500000000000005298e-04, 2.516076379972915499e-06
4.600000000000005560e-04, 2.571997382733455710e-06
4.700000000000005822e-04, 2.627918746793037025e-06
4.800000000000006085e-04, 2.683840472468923258e-06
4.900000000000006347e-04, 2.739762560078097006e-06
5.000000000000006609e-04, 2.795685009937261771e-06
5.100000000000006872e-04, 2.851607822362839841e-06
5.200000000000007134e-04, 2.907530997670976097e-06
5.300000000000007396e-04, 2.963454536177536749e-06
5.400000000000007658e-04, 3.019378438198108910e-06
5.500000000000007921e-04, 3.075302704048004405e-06
5.600000000000008183e-04, 3.131227334042256811e-06
5.700000000000008445e-04, 3.187152328495625264e-06
5.800000000000008708e-04, 3.243077687722591923e-06
5.900000000000008970e-04, 3.299003412037364929e-06
6.000000000000009232e-04, 3.354929501753878410e-06
6.100000000000009494e-04, 3.410855957185792054e-06
6.200000000000009757e-04, 3.466782778646492805e-06
6.300000000000010019e-04, 3.522709966449096133e-06
6.400000000000010281e-04, 3.578637520906443916e-06
6.500000000000010544e-04, 3.634565442331107406e-06
6.600000000000010806e-04, 3.690493731035385955e-06
6.700000000000011068e-04, 3.746422387331311256e-06
6.800000000000011331e-04, 3.802351411530642254e-06
6.900000000000011593e-04, 3.858280803944871927e-06
7.000000000000011855e-04, 3.914210564885221781e-06
7.100000000000012117e-04, 3.970140694662647351e-06
7.200000000000012380e-04, 4.026071193587835239e-06
7.300000000000012642e-04, 4.082002061971206081e-06
7.400000000000012904e-04, 4.137933300122916236e-06
7.500000000000013167e-04, 4.193864908352851861e-06
7.600000000000013429e-04, 4.249796886970636532e-06
7.700000000000013691e-04, 4.305729236285629553e-06
7.800000000000013953e-04, 4.361661956606924256e-06
7.900000000000014216e-04, 4.417595048243351396e-06
8.000000000000014478e-04, 4.473528511503481686e-06
8.100000000000014740e-04, 4.529462346695618180e-06
8.200000000000015003e-04, 4.585396554127803890e-06
8.300000000000015265e-04, 4.641331134107823484e-06
8.400000000000015527e-04, 4.697266086943195662e-06
8.500000000000015789e-04, 4.753201412941181625e-06
8.600000000000016052e-04, 4.809137112408783383e-06
8.700000000000016314e-04, 4.865073185652742059e-06
8.800000000000016576e-04, 4.921009632979542126e-06
8.900000000000016839e-04, 4.976946454695406323e-06
9.000000000000017101e-04, 5.032883651106303279e-06
9.100000000000017363e-04, 5.088821222517940737e-06
9.200000000000017625e-04, 5.144759169235774872e-06
9.300000000000017888e-04, 5.200697491565000973e-06
9.400000000000018150e-04, 5.256636189810561911e-06
9.500000000000018412e-04, 5.312575264277144755e-06
9.600000000000018675e-04, 5.368514715269179075e-06
9.700000000000018937e-04, 5.424454543090843721e-06
9.800000000000019199e-04, 5.480394748046063431e-06
9.900000000000019462e-04, 5.536335330438508834e-06
1.000000000000001972e-03, 5.592276290571598143e-06
1.010000000000001999e-03, 5.648217628748499696e-06
1.020000000000002025e-03, 5.704159345272126029e-06
1.030000000000002051e-03, 5.760101440445144035e-06
1.040000000000002077e-03, 5.816043914569965654e-06
1.050000000000002104e-03, 5.871986767948754641e-06
1.060000000000002130e-03, 5.927930000883425728e-06
