fieldmap_name:     	SWLS Sirius
timestamp:         	2022-08-15_15-42-09
filename:          	2022-08-15_SWLS_Sirius_Model8.0_w0+0.2mm_X=-10_10mm_Z=-600_600mm.txt
MagNet_file:       	SWLS_Sirius_Model8.0_w0+0.2mm.mn
nr_magnets:        	1

magnet_name:       	SWLS
gap[mm]:           	
control_gap[mm]:   	--
magnet_length[mm]: 	
current_main[A]:   	--
NI_main[A.esp]:    	--
center_pos_z[mm]:  	0
center_pos_x[mm]:  	0
rotation[deg]:     	0

X[mm]	Y[mm]	Z[mm]	Bx	By	Bz [T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
-10	0	-600	0	-1.80585094708617E-03	0
-9	0	-600	0	-1.8058908949493E-03	0
-8	0	-600	0	-1.80592664087208E-03	0
-7	0	-600	0	-1.80595818485451E-03	0
-6	0	-600	0	-1.8059855268966E-03	0
-5	0	-600	0	-1.80600866699835E-03	0
-4	0	-600	0	-1.80602760515975E-03	0
-3	0	-600	0	-1.8060423413808E-03	0
-2	0	-600	0	-1.80605287566152E-03	0
-1	0	-600	0	-1.80605920800188E-03	0
0	0	-600	0	-1.80606133840191E-03	0
1	0	-600	0	-1.80605926686158E-03	0
2	0	-600	0	-1.80605299338092E-03	0
3	0	-600	0	-1.80604251795991E-03	0
4	0	-600	0	-1.80602784059855E-03	0
5	0	-600	0	-1.80600896129685E-03	0
6	0	-600	0	-1.80598588005481E-03	0
7	0	-600	0	-1.80595859687242E-03	0
8	0	-600	0	-1.80592711174968E-03	0
9	0	-600	0	-1.8058914246866E-03	0
10	0	-600	0	-1.80585153568318E-03	0
-10	0	-599	0	-1.80588092998789E-03	0
-9	0	-599	0	-1.8059208146644E-03	0
-8	0	-599	0	-1.80595649740056E-03	0
-7	0	-599	0	-1.80598797819638E-03	0
-6	0	-599	0	-1.80601525705185E-03	0
-5	0	-599	0	-1.80603833396698E-03	0
-4	0	-599	0	-1.80605720894177E-03	0
-3	0	-599	0	-1.80607188197621E-03	0
-2	0	-599	0	-1.8060823530703E-03	0
-1	0	-599	0	-1.80608862222405E-03	0
0	0	-599	0	-1.80609068943746E-03	0
1	0	-599	0	-1.80608855471052E-03	0
2	0	-599	0	-1.80608221804324E-03	0
3	0	-599	0	-1.80607167943561E-03	0
4	0	-599	0	-1.80605693888764E-03	0
5	0	-599	0	-1.80603799639932E-03	0
6	0	-599	0	-1.80601485197066E-03	0
7	0	-599	0	-1.80598750560165E-03	0
8	0	-599	0	-1.8059559572923E-03	0
9	0	-599	0	-1.80592020704261E-03	0
10	0	-599	0	-1.80588025485257E-03	0
-10	0	-598	0	-1.80594797303859E-03	0
-9	0	-598	0	-1.80598779452848E-03	0
-8	0	-598	0	-1.80602341407803E-03	0
