fieldmap_name:     	SWLS Sirius
timestamp:         	2022-08-15_15-44-08
filename:          	2022-08-15_SWLS_Sirius_Model8.0_w0-0.2mm_X=-10_10mm_Z=-600_600mm.txt
MagNet_file:       	SWLS_Sirius_Model8.0_w0-0.2mm.mn
nr_magnets:        	1

magnet_name:       	SWLS
gap[mm]:           	
control_gap[mm]:   	--
magnet_length[mm]: 	
current_main[A]:   	--
NI_main[A.esp]:    	--
center_pos_z[mm]:  	0
center_pos_x[mm]:  	0
rotation[deg]:     	0

X[mm]	Y[mm]	Z[mm]	Bx	By	Bz [T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
-10	0	-600	0	-1.85440355579578E-03	0
-9	0	-600	0	-1.85444469192472E-03	0
-8	0	-600	0	-1.85448151020412E-03	0
-7	0	-600	0	-0.001854514010634	0
-6	0	-600	0	-1.85454219321434E-03	0
-5	0	-600	0	-1.85456605794514E-03	0
-4	0	-600	0	-1.85458560482642E-03	0
-3	0	-600	0	-1.85460083385816E-03	0
-2	0	-600	0	-1.85461174504036E-03	0
-1	0	-600	0	-1.85461833837304E-03	0
0	0	-600	0	-1.85462061385618E-03	0
1	0	-600	0	-1.85461857148978E-03	0
2	0	-600	0	-1.85461221127386E-03	0
3	0	-600	0	-1.8546015332084E-03	0
4	0	-600	0	-1.8545865372934E-03	0
5	0	-600	0	-1.85456722352888E-03	0
6	0	-600	0	-1.85454359191482E-03	0
7	0	-600	0	-1.85451564245123E-03	0
8	0	-600	0	-1.8544833751381E-03	0
9	0	-600	0	-1.85444678997544E-03	0
10	0	-600	0	-1.85440588696325E-03	0
-10	0	-599	0	-1.85443436000281E-03	0
-9	0	-599	0	-1.85447543122038E-03	0
-8	0	-599	0	-1.85451218458842E-03	0
-7	0	-599	0	-1.85454462010693E-03	0
-6	0	-599	0	-1.85457273777591E-03	0
-5	0	-599	0	-1.85459653759535E-03	0
-4	0	-599	0	-1.85461601956526E-03	0
-3	0	-599	0	-1.85463118368563E-03	0
-2	0	-599	0	-1.85464202995648E-03	0
-1	0	-599	0	-1.85464855837779E-03	0
0	0	-599	0	-1.85465076894956E-03	0
1	0	-599	0	-1.8546486616718E-03	0
2	0	-599	0	-1.85464223654451E-03	0
3	0	-599	0	-1.85463149356769E-03	0
4	0	-599	0	-1.85461643274133E-03	0
5	0	-599	0	-1.85459705406544E-03	0
6	0	-599	0	-1.85457335754002E-03	0
7	0	-599	0	-1.85454534316506E-03	0
8	0	-599	0	-1.85451301094057E-03	0
9	0	-599	0	-1.85447636086654E-03	0
10	0	-599	0	-1.85443539294299E-03	0
-10	0	-598	0	-1.85450323209225E-03	0
-9	0	-598	0	-1.85454423839846E-03	0
-8	0	-598	0	-1.85458092685513E-03	0
-7	0	-598	0	-1.85461329746228E-03	0
-6	0	-598	0	-1.85464135021989E-03	0
-5	0	-598	0	-1.85466508512797E-03	0
-4	0	-598	0	-1.85468450218651E-03	0
-3	0	-598	0	-1.85469960139552E-03	0
-2	0	-598	0	-0.001854710382755	0
-1	0	-598	0	-1.85471684626494E-03	0
0	0	-598	0	-1.85471899192535E-03	0
1	0	-598	0	-1.85471681973623E-03	0
2	0	-598	0	-1.85471032969758E-03	0
3	0	-598	0	-1.85469952180939E-03	0
4	0	-598	0	-1.85468439607167E-03	0
5	0	-598	0	-1.85466495248441E-03	0
6	0	-598	0	-1.85464119104762E-03	0
7	0	-598	0	-1.8546131117613E-03	0
8	0	-598	0	-1.85458071462544E-03	0
9	0	-598	0	-1.85454399964005E-03	0
10	0	-598	0	-1.85450296680513E-03	0
-10	0	-597	0	-1.85461017206409E-03	0
-9	0	-597	0	-1.85465111345894E-03	0
-8	0	-597	0	-1.85468773700425E-03	0
-7	0	-597	0	-1.85472004270003E-03	0
-6	0	-597	0	-1.85474803054628E-03	0
-5	0	-597	0	-1.85477170054299E-03	0
-4	0	-597	0	-1.85479105269017E-03	0
-3	0	-597	0	-1.85480608698781E-03	0
-2	0	-597	0	-1.85481680343593E-03	0
-1	0	-597	0	-1.85482320203451E-03	0
0	0	-597	0	-1.85482528278355E-03	0
1	0	-597	0	-1.85482304568307E-03	0
2	0	-597	0	-1.85481649073305E-03	0
3	0	-597	0	-1.85480561793349E-03	0
4	0	-597	0	-1.85479042728441E-03	0
5	0	-597	0	-1.85477091878579E-03	0
6	0	-597	0	-1.85474709243763E-03	0
7	0	-597	0	-1.85471894823995E-03	0
8	0	-597	0	-1.85468648619273E-03	0
9	0	-597	0	-1.85464970629597E-03	0
10	0	-597	0	-1.85460860854969E-03	0
-10	0	-596	0	-1.85475517991834E-03	0
-9	0	-596	0	-1.85479605640183E-03	0
-8	0	-596	0	-1.85483261503577E-03	0
