fieldmap_name:     	SWLS Sirius
timestamp:         	2022-08-15_16-02-50
filename:          	2022-08-15_SWLS_Sirius_Model8.0_r0+0.2mm_X=-10_10mm_Z=-600_600mm.txt
MagNet_file:       	SWLS_Sirius_Model8.0_r0+0.2mm.mn
nr_magnets:        	1

magnet_name:       	SWLS
gap[mm]:           	
control_gap[mm]:   	--
magnet_length[mm]: 	
current_main[A]:   	--
NI_main[A.esp]:    	--
center_pos_z[mm]:  	0
center_pos_x[mm]:  	0
rotation[deg]:     	0

X[mm]	Y[mm]	Z[mm]	Bx	By	Bz [T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
-10	0	-600	0	-1.7758293454697E-03	0
-9	0	-600	0	-1.77586849023062E-03	0
-8	0	-600	0	-1.77590352227298E-03	0
-7	0	-600	0	-1.77593444159677E-03	0
-6	0	-600	0	-1.77596124820199E-03	0
-5	0	-600	0	-1.77598394208864E-03	0
-4	0	-600	0	-1.77600252325673E-03	0
-3	0	-600	0	-1.77601699170625E-03	0
-2	0	-600	0	-1.77602734743719E-03	0
-1	0	-600	0	-1.77603359044957E-03	0
0	0	-600	0	-1.77603572074338E-03	0
1	0	-600	0	-1.77603373831863E-03	0
2	0	-600	0	-1.7760276431753E-03	0
3	0	-600	0	-1.77601743531341E-03	0
4	0	-600	0	-1.77600311473295E-03	0
5	0	-600	0	-1.77598468143392E-03	0
6	0	-600	0	-1.77596213541632E-03	0
7	0	-600	0	-1.77593547668016E-03	0
8	0	-600	0	-1.77590470522542E-03	0
9	0	-600	0	-1.77586982105212E-03	0
10	0	-600	0	-1.77583082416025E-03	0
-10	0	-599	0	-1.77585871489306E-03	0
-9	0	-599	0	-1.77589779813275E-03	0
-8	0	-599	0	-1.77593276865386E-03	0
-7	0	-599	0	-1.77596362645641E-03	0
-6	0	-599	0	-1.7759903715404E-03	0
-5	0	-599	0	-1.77601300390581E-03	0
-4	0	-599	0	-1.77603152355265E-03	0
-3	0	-599	0	-1.77604593048093E-03	0
-2	0	-599	0	-1.77605622469064E-03	0
-1	0	-599	0	-1.77606240618178E-03	0
0	0	-599	0	-1.77606447495435E-03	0
1	0	-599	0	-1.77606243100836E-03	0
2	0	-599	0	-1.77605627434379E-03	0
3	0	-599	0	-1.77604600496066E-03	0
4	0	-599	0	-1.77603162285896E-03	0
5	0	-599	0	-1.77601312803869E-03	0
6	0	-599	0	-1.77599052049986E-03	0
7	0	-599	0	-1.77596380024245E-03	0
8	0	-599	0	-1.77593296726648E-03	0
9	0	-599	0	-1.77589802157194E-03	0
10	0	-599	0	-1.77585896315883E-03	0
-10	0	-598	0	-1.77592445905466E-03	0
-9	0	-598	0	-1.77596348077311E-03	0
-8	0	-598	0	-1.77599838977299E-03	0
-7	0	-598	0	-1.7760291860543E-03	0
-6	0	-598	0	-1.77605586961704E-03	0
-5	0	-598	0	-1.77607844046121E-03	0
-4	0	-598	0	-1.77609689858682E-03	0
-3	0	-598	0	-1.77611124399386E-03	0
-2	0	-598	0	-1.77612147668233E-03	0
-1	0	-598	0	-1.77612759665223E-03	0
0	0	-598	0	-1.77612960390356E-03	0
1	0	-598	0	-1.77612749843633E-03	0
2	0	-598	0	-1.77612128025052E-03	0
3	0	-598	0	-1.77611094934615E-03	0
4	0	-598	0	-1.77609650572321E-03	0
5	0	-598	0	-1.77607794938171E-03	0
6	0	-598	0	-1.77605528032163E-03	0
7	0	-598	0	-1.77602849854299E-03	0
8	0	-598	0	-1.77599760404577E-03	0
9	0	-598	0	-1.77596259682999E-03	0
10	0	-598	0	-1.77592347689565E-03	0
-10	0	-597	0	-1.7760265779545E-03	0
-9	0	-597	0	-1.7760655381517E-03	0
-8	0	-597	0	-1.77610038563034E-03	0
-7	0	-597	0	-1.77613112039042E-03	0
-6	0	-597	0	-1.77615774243192E-03	0
-5	0	-597	0	-1.77618025175485E-03	0
-4	0	-597	0	-1.77619864835922E-03	0
-3	0	-597	0	-1.77621293224502E-03	0
-2	0	-597	0	-1.77622310341225E-03	0
-1	0	-597	0	-1.77622916186091E-03	0
0	0	-597	0	-1.77623110759101E-03	0
1	0	-597	0	-1.77622894060253E-03	0
2	0	-597	0	-1.77622266089549E-03	0
3	0	-597	0	-1.77621226846988E-03	0
4	0	-597	0	-1.7761977633257E-03	0
5	0	-597	0	-1.77617914546296E-03	0
6	0	-597	0	-1.77615641488164E-03	0
7	0	-597	0	-1.77612957158176E-03	0
8	0	-597	0	-1.77609861556331E-03	0
9	0	-597	0	-1.77606354682629E-03	0
10	0	-597	0	-1.7760243653707E-03	0
-10	0	-596	0	-1.77616507159257E-03	0
-9	0	-596	0	-1.77620397026854E-03	0
-8	0	-596	0	-1.77623875622594E-03	0
-7	0	-596	0	-1.77626942946477E-03	0
-6	0	-596	0	-1.77629598998504E-03	0
-5	0	-596	0	-1.77631843778673E-03	0
-4	0	-596	0	-1.77633677286986E-03	0
-3	0	-596	0	-1.77635099523442E-03	0
-2	0	-596	0	-1.77636110488041E-03	0
-1	0	-596	0	-1.77636710180784E-03	0
0	0	-596	0	-1.77636898601669E-03	0
1	0	-596	0	-1.77636675750698E-03	0
2	0	-596	0	-1.7763604162787E-03	0
3	0	-596	0	-1.77634996233185E-03	0
4	0	-596	0	-1.77633539566643E-03	0
5	0	-596	0	-1.77631671628244E-03	0
6	0	-596	0	-1.77629392417989E-03	0
7	0	-596	0	-1.77626701935877E-03	0
8	0	-596	0	-1.77623600181908E-03	0
9	0	-596	0	-1.77620087156082E-03	0
10	0	-596	0	-1.77616162858399E-03	0
-10	0	-595	0	-1.77633993996889E-03	0
-9	0	-595	0	-1.77637877712362E-03	0
-8	0	-595	0	-1.77641350155978E-03	0
-7	0	-595	0	-1.77644411327737E-03	0
-6	0	-595	0	-1.7764706122764E-03	0
-5	0	-595	0	-1.77649299855685E-03	0
-4	0	-595	0	-1.77651127211874E-03	0
-3	0	-595	0	-1.77652543296206E-03	0
-2	0	-595	0	-1.77653548108681E-03	0
-1	0	-595	0	-0.001776541416493	0
0	0	-595	0	-1.77654323918061E-03	0
1	0	-595	0	-1.77654094914966E-03	0
2	0	-595	0	-1.77653454640014E-03	0
3	0	-595	0	-1.77652403093205E-03	0
4	0	-595	0	-1.7765094027454E-03	0
5	0	-595	0	-1.77649066184017E-03	0
6	0	-595	0	-1.77646780821638E-03	0
7	0	-595	0	-1.77644084187402E-03	0
8	0	-595	0	-1.77640976281309E-03	0
9	0	-595	0	-1.77637457103359E-03	0
10	0	-595	0	-1.77633526653552E-03	0
-10	0	-594	0	-1.77655118308344E-03	0
-9	0	-594	0	-1.77658995871693E-03	0
