fieldmap_name:     	SWLS Sirius
timestamp:         	2022-08-15_16-16-13
filename:          	2022-08-15_SWLS_Sirius_Model8.0_rotation_x_X=-10_10mm_Z=-600_600mm.txt
MagNet_file:       	SWLS_Sirius_Model8.0_rotation_x.mn
nr_magnets:        	1

magnet_name:       	SWLS
gap[mm]:           	
control_gap[mm]:   	--
magnet_length[mm]: 	
current_main[A]:   	--
NI_main[A.esp]:    	--
center_pos_z[mm]:  	0
center_pos_x[mm]:  	0
rotation[deg]:     	0

X[mm]	Y[mm]	Z[mm]	Bx	By	Bz [T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
-10	0	-600	0	-1.82252958488597E-03	0
-9	0	-600	0	-1.82256853575998E-03	0
-8	0	-600	0	-1.8226033113209E-03	0
-7	0	-600	0	-1.82263391156871E-03	0
-6	0	-600	0	-1.82266033650343E-03	0
-5	0	-600	0	-1.82268258612505E-03	0
-4	0	-600	0	-1.82270066043357E-03	0
-3	0	-600	0	-1.82271455942899E-03	0
-2	0	-600	0	-1.82272428311131E-03	0
-1	0	-600	0	-1.82272983148054E-03	0
0	0	-600	0	-1.82273120453666E-03	0
1	0	-600	0	-1.82272840227969E-03	0
2	0	-600	0	-1.82272142470961E-03	0
3	0	-600	0	-1.82271027182644E-03	0
4	0	-600	0	-1.82269494363017E-03	0
5	0	-600	0	-1.8226754401208E-03	0
6	0	-600	0	-1.82265176129833E-03	0
7	0	-600	0	-1.82262390716277E-03	0
8	0	-600	0	-1.8225918777141E-03	0
9	0	-600	0	-1.82255567295234E-03	0
10	0	-600	0	-1.82251529287748E-03	0
-10	0	-599	0	-1.82255947915014E-03	0
-9	0	-599	0	-1.82259836701119E-03	0
-8	0	-599	0	-1.82263307955914E-03	0
-7	0	-599	0	-0.001822663616794	0
-6	0	-599	0	-1.82268997871575E-03	0
-5	0	-599	0	-1.8227121653244E-03	0
-4	0	-599	0	-1.82273017661996E-03	0
-3	0	-599	0	-1.82274401260241E-03	0
-2	0	-599	0	-1.82275367327177E-03	0
-1	0	-599	0	-1.82275915862803E-03	0
0	0	-599	0	-1.82276046867119E-03	0
1	0	-599	0	-1.82275760340125E-03	0
2	0	-599	0	-1.82275056281822E-03	0
3	0	-599	0	-1.82273934692208E-03	0
4	0	-599	0	-1.82272395571285E-03	0
5	0	-599	0	-1.82270438919051E-03	0
6	0	-599	0	-1.82268064735508E-03	0
7	0	-599	0	-1.82265273020655E-03	0
8	0	-599	0	-1.82262063774492E-03	0
9	0	-599	0	-1.82258436997019E-03	0
10	0	-599	0	-1.82254392688236E-03	0
-10	0	-598	0	-1.82262652296614E-03	0
-9	0	-598	0	-1.82266534781422E-03	0
-8	0	-598	0	-1.82269999734921E-03	0
-7	0	-598	0	-1.82273047157109E-03	0
-6	0	-598	0	-1.82275677047988E-03	0
-5	0	-598	0	-1.82277889407557E-03	0
-4	0	-598	0	-1.82279684235816E-03	0
-3	0	-598	0	-1.82281061532765E-03	0
-2	0	-598	0	-1.82282021298405E-03	0
-1	0	-598	0	-1.82282563532734E-03	0
0	0	-598	0	-1.82282688235754E-03	0
1	0	-598	0	-1.82282395407464E-03	0
2	0	-598	0	-1.82281685047863E-03	0
3	0	-598	0	-1.82280557156953E-03	0
4	0	-598	0	-1.82279011734733E-03	0
5	0	-598	0	-1.82277048781204E-03	0
6	0	-598	0	-1.82274668296364E-03	0
7	0	-598	0	-1.82271870280214E-03	0
8	0	-598	0	-1.82268654732755E-03	0
9	0	-598	0	-1.82265021653986E-03	0
10	0	-598	0	-1.82260971043906E-03	0
-10	0	-597	0	-1.82273071633394E-03	0
-9	0	-597	0	-1.82276947816906E-03	0
-8	0	-597	0	-1.82280406469108E-03	0
-7	0	-597	0	-1.82283447590001E-03	0
-6	0	-597	0	-1.82286071179583E-03	0
-5	0	-597	0	-1.82288277237856E-03	0
-4	0	-597	0	-1.82290065764818E-03	0
-3	0	-597	0	-1.82291436760471E-03	0
-2	0	-597	0	-1.82292390224814E-03	0
-1	0	-597	0	-1.82292926157847E-03	0
0	0	-597	0	-1.8229304455957E-03	0
1	0	-597	0	-1.82292745429983E-03	0
2	0	-597	0	-1.82292028769087E-03	0
3	0	-597	0	-1.8229089457688E-03	0
4	0	-597	0	-1.82289342853364E-03	0
5	0	-597	0	-1.82287373598537E-03	0
6	0	-597	0	-1.82284986812401E-03	0
7	0	-597	0	-1.82282182494955E-03	0
8	0	-597	0	-1.82278960646199E-03	0
9	0	-597	0	-1.82275321266134E-03	0
10	0	-597	0	-1.82271264354758E-03	0
-10	0	-596	0	-1.82287205925356E-03	0
-9	0	-596	0	-1.82291075807572E-03	0
-8	0	-596	0	-1.82294528158477E-03	0
-7	0	-596	0	-1.82297562978073E-03	0
-6	0	-596	0	-1.82300180266359E-03	0
-5	0	-596	0	-1.82302380023335E-03	0
-4	0	-596	0	-1.82304162249001E-03	0
-3	0	-596	0	-1.82305526943358E-03	0
-2	0	-596	0	-1.82306474106404E-03	0
-1	0	-596	0	-1.82307003738141E-03	0
0	0	-596	0	-1.82307115838567E-03	0
1	0	-596	0	-1.82306810407684E-03	0
2	0	-596	0	-1.82306087445491E-03	0
3	0	-596	0	-1.82304946951988E-03	0
4	0	-596	0	-1.82303388927175E-03	0
5	0	-596	0	-1.82301413371053E-03	0
6	0	-596	0	-1.8229902028362E-03	0
7	0	-596	0	-1.82296209664878E-03	0
8	0	-596	0	-1.82292981514825E-03	0
9	0	-596	0	-1.82289335833463E-03	0
10	0	-596	0	-1.82285272620791E-03	0
-10	0	-595	0	-0.001823050551725	0
-9	0	-595	0	-1.82308918753419E-03	0
-8	0	-595	0	-1.82312364803028E-03	0
-7	0	-595	0	-1.82315393321327E-03	0
