fieldmap_name:     	SWLS Sirius
timestamp:         	2021-11-11_11-45-59
filename:          	2021-11-11_SWLS_Sirius_Model3_Z=0_600mm_I=250A.txt
MagNet_file:       	SWLS_Sirius_3D_tentativa_12.mn
nr_magnets:        	1

magnet_name:       	SWLS
gap[mm]:           	
control_gap[mm]:   	--
magnet_length[mm]: 	
current_main[A]:   	--
NI_main[A.esp]:    	--
center_pos_z[mm]:  	0
center_pos_x[mm]:  	0
rotation[deg]:     	0

X[mm]	Y[mm]	Z[mm]	Bx	By	Bz [T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
0	0	0	0	-6,01719908660978	0
0	0	0,1	0	-6,01676919913278	0
0	0	0,2	4,25162032252177E-16	-5,99530762389488	6,31107030078606E-18
0	0	0,3	4,25279300151949E-16	-5,99530762389488	3,14907351148835E-18
0	0	0,4	4,25356094492818E-16	-5,99530762389488	0
0	0	0,5	4,24495005567535E-16	-5,99530762389488	0
0	0	0,6	4,24547575769971E-16	-5,99530762389488	0
0	0	0,7	4,24559672413504E-16	-5,99530762389488	0
0	0	0,8	4,25258536267264E-16	-5,99521683351947	0
0	0	0,9	4,25132962813618E-16	-5,99265123930754	0
0	0	1	4,24353120990686E-16	-5,98951603039313	0
0	0	1,1	4,24203323398608E-16	-5,98581120677623	0
0	0	1,2	4,24013052247626E-16	-5,98153676845686	0
0	0	1,3	4,24225933410004E-16	-5,97669271543501	0
0	0	1,4	4,23897992161843E-16	-5,97127904771067	0
0	0	1,5	4,23529577354779E-16	-5,96529576528386	0
0	0	1,6	4,23120688988811E-16	-5,95874286815456	0
0	0	1,7	4,22454593109172E-16	-5,95162035632278	0
0	0	1,8	4,22181491580168E-16	-5,94392822978852	0
0	0	1,9	4,21651182537492E-16	-5,93566648855178	0
0	0	2	4,21080399935912E-16	-5,92683513261256	0
0	0	2,1	4,20479301738154E-16	-5,91743416197085	0
0	0	2,2	4,19817414056045E-16	-5,90746357662667	0
0	0	2,3	4,19125210777756E-16	-5,89692337658	0
0	0	2,4	4,18572860841409E-16	-5,88581356183086	0
0	0	2,5	4,17856433424688E-16	-5,87413413237923	0
0	0	2,6	4,17099532449064E-16	-5,86188508822512	0
0	0	2,7	4,16302157914537E-16	-5,84906642936853	0
0	0	2,8	4,15057091002769E-16	-5,83567815580946	0
0	0	2,9	4,14122046371063E-16	-5,8217202675479	0
0	0	3	4,13146528180453E-16	-5,80719276458387	0
0	0	3,1	4,12707924187398E-16	-5,79209564691736	0
0	0	3,2	4,11074071122525E-16	-5,77642891454836	0
0	0	3,3	4,09977132255207E-16	-5,76019256747689	0
0	0	3,4	0	-5,74341978614933	0
0	0	3,5	0	-5,72609890854649	0
0	0	3,6	0	-5,70820058101847	0
0	0	3,7	0	-5,68972480356526	0
0	0	3,8	0	-5,67067157618687	0
0	0	3,9	0	-5,65104089888328	0
0	0	4	0	-5,63083277165451	0
0	0	4,1	1,00351417725385E-16	-5,60975144310596	-6,7782623927855E-16
0	0	4,2	9,98856632123843E-17	-5,58821344737986	-6,74380494773761E-16
0	0	4,3	9,99545652501855E-17	-5,56660609419763	-5,50787483349285E-16
0	0	4,4	9,94031838125041E-17	-5,54492938355928	-5,46937015046262E-16
0	0	4,5	9,88505703389071E-17	-5,52318331546481	-5,43076690455914E-16
0	0	4,6	9,82967248293947E-17	-5,50136788991422	-5,39206509578243E-16
0	0	4,7	9,75384101086501E-17	-5,4794831069075	-6,57003927939957E-16
0	0	4,8	9,69451890576901E-17	-5,45752896644466	-7,75561512461521E-16
0	0	4,9	9,65724288809397E-17	-5,4355054685257	-7,1120804618211E-16
0	0	5	9,61383995070405E-17	-5,41341261315061	-7,07875956990523E-16
0	0	5,1	9,5638430979184E-17	-5,3912504003194	-6,42925261301086E-16
0	0	5,2	1,90754692788799E-16	-5,36926727101752	0
0	0	5,3	1,89972699539618E-16	-5,34725611785742	0
0	0	5,4	1,91200828429409E-16	-5,32512959562339	0
0	0	5,5	1,88396416842646E-16	-5,30288770431544	0
0	0	5,6	1,87602127394854E-16	-5,28053044393356	0
0	0	5,7	1,88516939348155E-16	-5,25805781447776	0
0	0	5,8	1,87614112188664E-16	-5,23546981594805	0
0	0	5,9	1,86707186296301E-16	-5,21276644834441	0
0	0	6	1,85796161671069E-16	-5,18994771166685	0
0	0	6,1	1,84881038312966E-16	-5,16701360591537	0
0	0	6,2	1,83961816221993E-16	-5,14396413108997	0
0	0	6,3	1,8303849539815E-16	-5,12079928719064	0
0	0	6,4	1,81100257429188E-16	-5,0975190742174	0
0	0	6,5	1,80269079385563E-16	-5,07412349217023	0
